id_transaksi,id_pelanggan,id_produk,nama_produk,kategori_produk,jumlah_pembelian,tanggal_transaksi
ORD_0013567,CUST_016,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-15 10:36
ORD_0013569,CUST_145,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-15 10:55
ORD_0013570,CUST_466,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-15 10:56
ORD_0013571,CUST_031,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-15 10:57
ORD_0013572,CUST_125,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-15 11:17
ORD_0013573,CUST_441,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-15 13:57
ORD_0013574,CUST_180,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-15 14:24
ORD_0013574,CUST_180,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-15 14:24
ORD_0013575,CUST_306,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-15 15:40
ORD_0013576,CUST_352,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-15 16:19
ORD_0013576,CUST_352,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-15 16:19
ORD_0013578,CUST_015,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,20,2025-05-15 17:23
ORD_0013579,CUST_084,PRD_601,Keranjang Baju Kotor,Keranjang,10,2025-05-15 17:34
ORD_0013581,CUST_313,PRD_601,Keranjang Baju Kotor,Keranjang,6,2025-05-15 17:58
ORD_0013582,CUST_135,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-15 19:49
ORD_0013583,CUST_135,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-15 21:05
ORD_0013584,CUST_199,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,3,2025-05-15 21:07
ORD_0013585,CUST_212,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-15 21:26
ORD_0013585,CUST_212,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-15 21:26
ORD_0013587,CUST_352,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-05-16 05:39
ORD_0013588,CUST_441,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-16 09:29
ORD_0013588,CUST_441,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-16 09:29
ORD_0013589,CUST_135,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-16 09:58
ORD_0013589,CUST_135,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-16 09:58
ORD_0013591,CUST_271,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-16 10:39
ORD_0013592,CUST_301,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-16 11:13
ORD_0013594,CUST_001,PRD_SIK,Sikat / Pembersih Standar,Sikat / Pembersih,1,2025-05-16 12:16
ORD_0013594,CUST_001,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-16 12:16
ORD_0013595,CUST_483,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-05-16 12:50
ORD_0013596,CUST_287,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-16 13:15
ORD_0013597,CUST_308,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-16 13:32
ORD_0013598,CUST_241,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-16 13:59
ORD_0013599,CUST_094,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,2,2025-05-16 14:07
ORD_0013599,CUST_094,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,2,2025-05-16 14:07
ORD_0013599,CUST_094,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,2,2025-05-16 14:07
ORD_0013601,CUST_211,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-16 14:35
ORD_0013602,CUST_163,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-16 15:03
ORD_0013602,CUST_163,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-16 15:03
ORD_0013602,CUST_163,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-16 15:03
ORD_0013603,CUST_223,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,3,2025-05-16 15:15
ORD_0013604,CUST_226,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-16 15:32
ORD_0013605,CUST_238,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-16 16:12
ORD_0013607,CUST_261,PRD_102,Celengan Target Kaleng,Celengan,2,2025-05-16 17:06
ORD_0013608,CUST_324,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-16 17:09
ORD_0013610,CUST_203,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-05-16 19:36
ORD_0013613,CUST_400,PRD_999,Produk Lain-lain,Other,1,2025-05-17 07:36
ORD_0013614,CUST_033,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-05-17 08:40
ORD_0013615,CUST_264,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-17 09:25
ORD_0013616,CUST_247,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,4,2025-05-17 10:30
ORD_0013617,CUST_073,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-17 10:52
ORD_0013618,CUST_277,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-17 11:00
ORD_0013618,CUST_277,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-17 11:00
ORD_0013619,CUST_128,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-17 11:10
ORD_0013620,CUST_439,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-17 11:17
ORD_0013621,CUST_178,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-17 12:19
ORD_0013623,CUST_042,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-17 14:04
ORD_0013624,CUST_367,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-17 14:32
ORD_0013625,CUST_244,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-05-17 16:46
ORD_0013626,CUST_441,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-17 16:47
ORD_0013627,CUST_389,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-17 18:10
ORD_0013628,CUST_155,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-17 19:04
ORD_0013629,CUST_422,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-05-17 19:08
ORD_0013630,CUST_032,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-17 19:58
ORD_0013631,CUST_236,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-17 20:48
ORD_0013632,CUST_255,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-17 21:30
ORD_0013633,CUST_210,PRD_PIR,Piring Standar,Piring,10,2025-05-17 21:33
ORD_0013634,CUST_411,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,114,2025-05-17 21:38
ORD_0013636,CUST_283,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-18 00:28
ORD_0013638,CUST_414,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-18 00:42
ORD_0013640,CUST_217,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-05-18 07:09
ORD_0013641,CUST_368,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,4,2025-05-18 08:14
ORD_0013642,CUST_255,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-05-18 08:53
ORD_0013643,CUST_238,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-18 09:17
ORD_0013646,CUST_206,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-18 14:15
ORD_0013647,CUST_319,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-18 14:30
ORD_0013648,CUST_251,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-18 15:00
ORD_0013648,CUST_251,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-18 15:00
ORD_0013649,CUST_043,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,5,2025-05-18 15:06
ORD_0013650,CUST_135,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-18 18:19
ORD_0013652,CUST_352,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-18 18:34
ORD_0013655,CUST_103,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-18 20:09
ORD_0013658,CUST_198,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-19 01:23
ORD_0013659,CUST_015,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-19 04:31
ORD_0013660,CUST_384,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-19 06:41
ORD_0013660,CUST_384,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-19 06:41
ORD_0013660,CUST_384,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-19 06:41
ORD_0013661,CUST_080,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-19 07:32
ORD_0013661,CUST_080,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-19 07:32
ORD_0013661,CUST_080,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-19 07:32
ORD_0013662,CUST_318,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-19 07:37
ORD_0013664,CUST_139,PRD_602,Keranjang Belanja Lipat,Keranjang,2,2025-05-19 08:16
ORD_0013665,CUST_282,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-19 08:48
ORD_0013666,CUST_401,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,2,2025-05-19 09:11
ORD_0013668,CUST_273,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-05-19 09:53
ORD_0013670,CUST_379,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-19 10:51
ORD_0013672,CUST_308,PRD_999,Produk Lain-lain,Other,1,2025-05-19 12:13
ORD_0013673,CUST_269,PRD_601,Keranjang Baju Kotor,Keranjang,2,2025-05-19 12:32
ORD_0013675,CUST_117,PRD_101,Celengan Ayam Jago,Celengan,2,2025-05-19 12:35
ORD_0013676,CUST_265,PRD_PIR,Piring Standar,Piring,1,2025-05-19 12:58
ORD_0013677,CUST_360,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-19 13:53
ORD_0013678,CUST_032,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-19 14:19
ORD_0013679,CUST_032,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-19 14:50
ORD_0013680,CUST_141,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-19 15:02
ORD_0013681,CUST_003,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-19 16:02
ORD_0013684,CUST_032,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-19 17:24
ORD_0013685,CUST_070,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-19 17:42
ORD_0013686,CUST_447,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-19 18:07
ORD_0013688,CUST_289,PRD_602,Keranjang Belanja Lipat,Keranjang,6,2025-05-19 21:03
ORD_0013689,CUST_092,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-19 21:06
ORD_0013690,CUST_055,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-19 22:17
ORD_0013691,CUST_142,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-20 00:49
ORD_0013692,CUST_300,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-20 02:48
ORD_0013693,CUST_088,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-05-20 09:53
ORD_0013694,CUST_288,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-20 10:46
ORD_0013698,CUST_134,PRD_999,Produk Lain-lain,Other,1,2025-05-20 12:42
ORD_0013698,CUST_134,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-20 12:42
ORD_0013698,CUST_134,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-20 12:42
ORD_0013699,CUST_385,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-20 13:23
ORD_0013699,CUST_385,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-20 13:23
ORD_0013700,CUST_480,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-20 13:26
ORD_0013701,CUST_281,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-20 15:36
ORD_0013702,CUST_158,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-20 16:12
ORD_0013705,CUST_030,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-20 17:25
ORD_0013706,CUST_095,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-05-20 18:25
ORD_0013708,CUST_073,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-20 18:55
ORD_0013709,CUST_346,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-20 19:14
ORD_0013710,CUST_072,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-20 19:31
ORD_0013711,CUST_306,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-20 20:24
ORD_0013712,CUST_259,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-20 20:26
ORD_0013715,CUST_349,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-20 21:30
ORD_0013716,CUST_206,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-20 21:44
ORD_0013717,CUST_495,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-20 22:03
ORD_0013718,CUST_464,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-20 22:32
ORD_0013719,CUST_129,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-20 23:24
ORD_0013720,CUST_204,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,5,2025-05-21 04:01
ORD_0013722,CUST_326,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,5,2025-05-21 06:29
ORD_0013723,CUST_442,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-21 09:00
ORD_0013724,CUST_275,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-21 09:02
ORD_0013725,CUST_336,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-05-21 09:11
ORD_0013726,CUST_133,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-21 09:19
ORD_0013727,CUST_318,PRD_201,Gembok Anti Maling,Aksesoris Pintu,6,2025-05-21 10:06
ORD_0013728,CUST_216,PRD_102,Celengan Target Kaleng,Celengan,2,2025-05-21 10:57
ORD_0013729,CUST_155,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-21 10:57
ORD_0013729,CUST_155,PRD_SAP,Sapu / Pembersih Lantai Standar,Sapu / Pembersih Lantai,1,2025-05-21 10:57
ORD_0013730,CUST_316,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-21 11:32
ORD_0013730,CUST_316,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-21 11:32
ORD_0013731,CUST_236,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-21 11:33
ORD_0013732,CUST_276,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-21 12:04
ORD_0013733,CUST_285,PRD_999,Produk Lain-lain,Other,1,2025-05-21 12:22
ORD_0013734,CUST_150,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,13,2025-05-21 12:39
ORD_0013735,CUST_327,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-21 12:56
ORD_0013736,CUST_007,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-21 14:05
ORD_0013736,CUST_007,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-21 14:05
ORD_0013737,CUST_466,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-21 14:15
ORD_0013738,CUST_329,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-21 15:01
ORD_0013739,CUST_367,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,30,2025-05-21 15:02
ORD_0013740,CUST_033,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-21 15:31
ORD_0013740,CUST_033,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-21 15:31
ORD_0013741,CUST_057,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-21 16:10
ORD_0013742,CUST_231,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-21 16:30
ORD_0013743,CUST_319,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-21 17:12
ORD_0013744,CUST_001,PRD_SIK,Sikat / Pembersih Standar,Sikat / Pembersih,1,2025-05-21 17:18
ORD_0013744,CUST_001,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-21 17:18
ORD_0013746,CUST_204,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-21 18:44
ORD_0013747,CUST_182,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-05-21 18:56
ORD_0013748,CUST_013,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-21 19:14
ORD_0013749,CUST_178,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-21 19:24
ORD_0013751,CUST_339,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-21 20:14
ORD_0013752,CUST_068,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-05-21 20:21
ORD_0013753,CUST_350,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-21 20:27
ORD_0013754,CUST_242,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-21 20:33
ORD_0013755,CUST_299,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-21 21:19
ORD_0013756,CUST_045,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-21 23:34
ORD_0013757,CUST_283,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-22 05:14
ORD_0013757,CUST_283,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-22 05:14
ORD_0013758,CUST_290,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-22 05:53
ORD_0013758,CUST_290,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-22 05:53
ORD_0013758,CUST_290,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-22 05:53
ORD_0013758,CUST_290,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-22 05:53
ORD_0013759,CUST_278,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-22 06:29
ORD_0013760,CUST_182,PRD_102,Celengan Target Kaleng,Celengan,2,2025-05-22 07:46
ORD_0013761,CUST_008,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-22 07:50
ORD_0013762,CUST_205,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-22 07:54
ORD_0013763,CUST_493,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-22 08:04
ORD_0013764,CUST_262,PRD_999,Produk Lain-lain,Other,1,2025-05-22 08:27
ORD_0013766,CUST_409,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-05-22 10:12
ORD_0013766,CUST_409,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-22 10:12
ORD_0013767,CUST_294,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-05-22 10:39
ORD_0013768,CUST_120,PRD_601,Keranjang Baju Kotor,Keranjang,3,2025-05-22 11:14
ORD_0013771,CUST_393,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-05-22 15:14
ORD_0013772,CUST_402,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,2,2025-05-22 15:59
ORD_0013773,CUST_378,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-05-22 16:50
ORD_0013773,CUST_378,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-22 16:50
ORD_0013774,CUST_406,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-22 17:02
ORD_0013775,CUST_167,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-05-22 18:02
ORD_0013776,CUST_388,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-22 18:59
ORD_0013777,CUST_321,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-22 19:48
ORD_0013778,CUST_156,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-22 19:56
ORD_0013779,CUST_151,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-22 20:30
ORD_0013780,CUST_195,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-22 21:00
ORD_0013781,CUST_213,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-22 21:23
ORD_0013784,CUST_400,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-22 22:49
ORD_0013785,CUST_050,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-22 23:04
ORD_0013786,CUST_353,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-05-23 00:23
ORD_0013787,CUST_281,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-05-23 06:19
ORD_0013790,CUST_468,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-23 07:50
ORD_0013790,CUST_468,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-23 07:50
ORD_0013791,CUST_091,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-05-23 07:59
ORD_0013792,CUST_047,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-23 09:38
ORD_0013794,CUST_089,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,6,2025-05-23 11:07
ORD_0013795,CUST_461,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-23 13:21
ORD_0013797,CUST_497,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-23 14:49
ORD_0013798,CUST_063,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,2,2025-05-23 15:11
ORD_0013799,CUST_302,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-23 15:12
ORD_0013800,CUST_166,PRD_PER,Peralatan Makan Standar,Peralatan Makan,1,2025-05-23 16:27
ORD_0013800,CUST_166,PRD_502,Tempat Sabun Cair,Peralatan Kamar Mandi,1,2025-05-23 16:27
ORD_0013800,CUST_166,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-05-23 16:27
ORD_0013800,CUST_166,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-23 16:27
ORD_0013801,CUST_002,PRD_502,Tempat Sabun Cair,Peralatan Kamar Mandi,1,2025-05-23 17:06
ORD_0013802,CUST_369,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-23 18:45
ORD_0013803,CUST_453,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-23 18:45
ORD_0013804,CUST_104,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-23 18:51
ORD_0013805,CUST_281,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-23 19:21
ORD_0013806,CUST_266,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-23 20:28
ORD_0013807,CUST_108,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-23 22:22
ORD_0013808,CUST_066,PRD_PIR,Piring Standar,Piring,2,2025-05-24 01:39
ORD_0013810,CUST_374,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-24 06:34
ORD_0013811,CUST_296,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-24 07:24
ORD_0013813,CUST_140,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,2,2025-05-24 08:50
ORD_0013814,CUST_323,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-05-24 08:59
ORD_0013814,CUST_323,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-05-24 08:59
ORD_0013815,CUST_349,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-24 10:01
ORD_0013816,CUST_390,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-24 10:38
ORD_0013817,CUST_080,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-24 11:44
ORD_0013819,CUST_277,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-24 12:39
ORD_0013819,CUST_277,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-24 12:39
ORD_0013821,CUST_496,PRD_PER,Peralatan Makan Standar,Peralatan Makan,1,2025-05-24 13:46
ORD_0013822,CUST_354,PRD_PIR,Piring Standar,Piring,2,2025-05-24 14:03
ORD_0013823,CUST_059,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-05-24 15:41
ORD_0013823,CUST_059,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-24 15:41
ORD_0013825,CUST_413,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-24 16:01
ORD_0013826,CUST_035,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-24 16:08
ORD_0013827,CUST_093,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-24 16:25
ORD_0013827,CUST_093,PRD_101,Celengan Ayam Jago,Celengan,2,2025-05-24 16:25
ORD_0013828,CUST_079,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,3,2025-05-24 17:43
ORD_0013829,CUST_129,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-05-24 18:11
ORD_0013830,CUST_284,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-24 19:04
ORD_0013831,CUST_218,PRD_PER,Peralatan Makan Standar,Peralatan Makan,2,2025-05-24 19:21
ORD_0013832,CUST_115,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-24 19:32
